User,Text,Date,Tweet Link,Media Links,Reply To,Target,Mentions,source_file
@hrw1004,"Kopi kenangan, point coffe, fore",2024-05-03T14:54:49.000Z,https://x.com/hrw1004/status/1786409081793904879,[],@FOODFESS2,@hrw1004,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@shirukamon,"point, kopi kenangan, fore/tomoro",2024-05-03T13:13:26.000Z,https://x.com/shirukamon/status/1786383565468676513,[],@FOODFESS2,@shirukamon,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@nandaavdl,Kopi made by Arena Kopi Kopi Kenangan Filosofi Kopi,2024-05-03T12:42:05.000Z,https://x.com/nandaavdl/status/1786375677094269156,[],@FOODFESS2,@nandaavdl,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@tuanpoetry_,"Fore, Tuku, Kopi kenangan (tergantung store ada yg enak ada yg engga)",2024-05-03T12:23:20.000Z,https://x.com/tuanpoetry_/status/1786370957986480211,[],@FOODFESS2,@tuanpoetry_,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@boluuuketan,"Makmur jaya, kopi kenangan, kopi anjis",2024-05-03T12:02:52.000Z,https://x.com/boluuuketan/status/1786365808270266799,[],@FOODFESS2,@boluuuketan,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@what5popping,"Kopi kenangan, fore, collective",2024-05-03T11:11:16.000Z,https://x.com/what5popping/status/1786352821476196511,[],@FOODFESS2,@what5popping,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@girascle,"Kopi kenangan, kopi kenangan, kopi kenangan lagi",2024-05-03T10:56:57.000Z,https://x.com/girascle/status/1786349218959147419,[],@FOODFESS2,@girascle,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@Hafizhasarah1,1. Yummy Gold Coffee 2. Indomart Point 3.Kopi Kenangan,2024-05-03T10:44:33.000Z,https://x.com/Hafizhasarah1/status/1786346097914593780,[],@FOODFESS2,@Hafizhasarah1,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@bisadatang,Point coffee & kopi kenangan,2024-05-03T10:12:24.000Z,https://x.com/bisadatang/status/1786338008863855103,[],@FOODFESS2,@bisadatang,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@LuckyAlvonsa,"Point Cafe, Kopi Kenangan dan Fore",2024-05-03T09:10:31.000Z,https://x.com/LuckyAlvonsa/status/1786322436746780711,[],@FOODFESS2,@LuckyAlvonsa,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@bayusadewo03,1. kopi kenangan 2. point 3. fore,2024-05-03T08:57:58.000Z,https://x.com/bayusadewo03/status/1786319278242963900,[],@FOODFESS2,@bayusadewo03,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@irishIatte,"Arah coffee, kopi kenangan, point coffee / maxx coffee",2024-05-03T08:54:59.000Z,https://x.com/irishIatte/status/1786318524400722171,[],@FOODFESS2,@irishIatte,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@sunflowlilie,"karena yang baru ada di kota w ini doang : kopi kenangan, point coffee tapi kl ada nambah tuku",2024-05-03T08:45:04.000Z,https://x.com/sunflowlilie/status/1786316029058339187,[],@FOODFESS2,@sunflowlilie,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@lillipupee,"Samaaaa, kopi kenangan mantan sama matcha latte dah paling bener",2024-05-03T08:24:14.000Z,https://x.com/lillipupee/status/1786310786341855601,[],@FOODFESS2,@lillipupee,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@sunflowlilie,"dua ini, kopi shop di Banyuwangi - kopi KTP - beresan kopi kalau lokal Indonesia seringnya kopi kenangan sama point coffee",2024-05-03T06:40:23.000Z,https://x.com/sunflowlilie/status/1786284651855884441,"['https://pbs.twimg.com/media/GMooaxObAAEtyKX?format=jpg&name=small', 'https://pbs.twimg.com/media/GMooauLaMAAgh5m?format=jpg&name=900x900']",@FOODFESS2,@sunflowlilie,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@moodjianto,"Latte sama kenangan mantan ( kopi ya, bukan kenangan mantan beneran )",2024-05-02T12:54:50.000Z,https://x.com/moodjianto/status/1786016499301589099,[],@FOODFESS2,@moodjianto,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@nasarakim,Kopi kenangan,2024-04-29T01:23:55.000Z,https://x.com/nasarakim/status/1784755460077466001,['https://pbs.twimg.com/media/GMS5oIaasAA_yQJ?format=jpg&name=900x900'],@FOODFESS2,@nasarakim,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@sgcutiie,"RILLLL, THAI TEA KOPI KENANGAN EMANG ENAK BANGETTTR",2024-04-27T07:14:37.000Z,https://x.com/sgcutiie/status/1784118942375751711,[],@FOODFESS2,@sgcutiie,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@5769s,kopi kenangan,2024-04-27T04:11:39.000Z,https://x.com/5769s/status/1784072895834230811,['https://pbs.twimg.com/media/GMJM1sybcAAo7nC?format=jpg&name=large'],@FOODFESS2,@5769s,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@ohyaftriyaaa,kopi kenangan minum an nya enak enak,2024-04-27T01:34:20.000Z,https://x.com/ohyaftriyaaa/status/1784033306193121485,[],@FOODFESS2,@ohyaftriyaaa,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@moodymods,Kopi kenangan mantan menu paling basic nya aja enak banget plssss,2024-04-26T11:41:57.000Z,https://x.com/moodymods/status/1783823831020499061,[],@FOODFESS2,@moodymods,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@mounsbie,"Ini nder, kopi kenangan hehe di belikan teman",2024-04-23T13:18:29.000Z,https://x.com/mounsbie/status/1782760959708434714,['https://pbs.twimg.com/media/GL2jo_pbcAAL2I1?format=jpg&name=medium'],@FOODFESS2,@mounsbie,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@sejiwoong,selalu kopi kenangan oatside less sugar,2024-04-23T12:37:32.000Z,https://x.com/sejiwoong/status/1782750655914098946,[],@FOODFESS2,@sejiwoong,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@secrethearttt_,"Itu butuh istirahat tapi kalo masih kuat pesen gofood bisa pesen kopken kopi kenangan mantan, biar gak pusing lagi karena inget mantan kayak dakjal",2024-04-17T05:01:32.000Z,https://x.com/secrethearttt_/status/1780461572663447912,[],@FOODFESS2,@secrethearttt_,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@coffuchsia,"kopi kenangan, dumdum.",2024-04-16T13:47:43.000Z,https://x.com/coffuchsia/status/1780231599302324273,[],@FOODFESS2,@coffuchsia,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@ccramelk,"Dumdum, kopi kenangan",2024-04-16T13:16:18.000Z,https://x.com/ccramelk/status/1780223694465642639,[],@FOODFESS2,@ccramelk,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@avocadoesszz,Kalo ke kopken selalu beli kopi kenangan mantan,2024-04-16T11:46:15.000Z,https://x.com/avocadoesszz/status/1780201033073033305,['https://pbs.twimg.com/media/GLSLZpcaQAAKw6f?format=jpg&name=medium'],@FOODFESS2,@avocadoesszz,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@binbuwoo,Ice americano no sugar normal ice atau kopi kenangan mantan less sugar less ice. Aku selalu pesen itu sih nder,2024-04-16T11:35:20.000Z,https://x.com/binbuwoo/status/1780198285908848925,[],@FOODFESS2,@binbuwoo,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@matchataromilk,Matcha kopi kenangan enak bgt anjrit gue pengen minta resep bubuk matchanya andaikan bisa... Tapi rahasia perusahaan tetaplah rahasia,2024-04-13T01:38:55.000Z,https://x.com/matchataromilk/status/1778961030452048227,[],@FOODFESS2,@matchataromilk,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@duhita_stefanie,Aku minum kopi kenangan tpi rasane b aja,2024-04-12T08:30:39.000Z,https://x.com/duhita_stefanie/status/1778702258093613108,[],@FOODFESS2,@duhita_stefanie,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@hannzzaa,"Kopi kenangan kok gak malu sih pake buzzer gini, kecewa deh w",2024-04-10T14:10:22.000Z,https://x.com/hannzzaa/status/1778062974990856356,[],@FOODFESS2,@hannzzaa,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@freddy4gus,Mumpung lebaran nihh mending beli kopi favorit ku nihh Kopi kenangan caffe latte,2024-04-10T07:29:09.000Z,https://x.com/freddy4gus/status/1777962005477106030,['https://pbs.twimg.com/media/GKyXBYgaUAAy7cE?format=jpg&name=900x900'],@FOODFESS2,@freddy4gus,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@devikaaapr,Sejauh ini masih kopi kenangan yg cocok sama selera akuu,2024-04-04T22:24:24.000Z,https://x.com/devikaaapr/status/1776012975943594020,[],@FOODFESS2,@devikaaapr,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@FahruAchmad,"Pilihannya: Point Coffee, Kopi Kenangan, Tomoro Coffee",2024-04-04T04:43:53.000Z,https://x.com/FahruAchmad/status/1775746085488914620,[],@FOODFESS2,@FahruAchmad,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@kaktus_kering20,Fore dan Kopi kenangan,2024-04-04T03:24:44.000Z,https://x.com/kaktus_kering20/status/1775726168593101053,[],@FOODFESS2,@kaktus_kering20,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@abcdkym,Versi kopisusu no sugar: Jarang2 krn mahal & ga byk ketemu tokonya tp enak bgt: 1. Filosofi kopi 2. Arabica% Sehari2: 1. Kopi kenangan (kalo lagi mau light) 2. Tuku (kalo lg mau creamy) 3. Famima & point,2024-04-04T02:25:46.000Z,https://x.com/abcdkym/status/1775711329879548306,[],@FOODFESS2,@abcdkym,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@LM_Alfatih,"kopi kenangan agak kurang Tomoro, fore, So-so aja. (kecuali kalo rasa tertentu enak bgt) Tuku emang seeenak itu. Kalo rela ngeluarin lebih coba Commonground karna enak bgt, lattenya tanpa gula udah manis bgt Yang jelas STARRBUCK GA PERLU DIBELI LAGIIII!! Sama cobain es kopis",2024-04-04T01:40:46.000Z,https://x.com/LM_Alfatih/status/1775700003568439398,[],@FOODFESS2,@LM_Alfatih,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@Wawapioqueen,Ihhh kopi kenangan Ama point' juga enak,2024-04-03T17:52:37.000Z,https://x.com/Wawapioqueen/status/1775582189650125215,[],@FOODFESS2,@Wawapioqueen,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@jiirnn,"udah nyobain janjijiwa ama kopi kenangan, tapi emang gatau kenapa enak aja javaland sayang dia ga ekspansi",2024-04-03T17:17:42.000Z,https://x.com/jiirnn/status/1775573404231573576,[],@urfrvranaphalis,@jiirnn,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@hermosachica__,yang pernah ku cobain cuma janji jiwa sama kopi kenangan,2024-04-03T15:42:09.000Z,https://x.com/hermosachica__/status/1775549358936830196,[],@FOODFESS2,@hermosachica__,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@EkhaVR,Kopi kenangan sm point 11 12 sih. Oke buat di repeat order,2024-04-03T13:55:09.000Z,https://x.com/EkhaVR/status/1775522430548881519,[],@FOODFESS2,@EkhaVR,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@joyswriting,Kopi kenangan & point,2024-04-03T13:28:17.000Z,https://x.com/joyswriting/status/1775515667376288032,[],@FOODFESS2,@joyswriting,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@LVEtBELLE,"Masih point kopi, tp americanonya kopi kenangan enak",2024-04-03T13:18:14.000Z,https://x.com/LVEtBELLE/status/1775513138328399961,[],@FOODFESS2,@LVEtBELLE,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@aphrodiethh,"kopi kenangan, point, sm fore.",2024-04-03T13:16:15.000Z,https://x.com/aphrodiethh/status/1775512639101341968,[],@FOODFESS2,@aphrodiethh,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@sourberryyyy,"1. kopi kemenangan 2. kopi kenangan 3. point coffee 4. kopi soe (kopi rum aja ehehe) 5. fore 6. tomoro, janjiw",2024-04-03T12:47:11.000Z,https://x.com/sourberryyyy/status/1775505325879374146,[],@FOODFESS2,@sourberryyyy,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@jurnalisatletis,Top 5 under 25K 1. Tuku 2. Tomoro 3. KSK 4. Point Coffe 5. Kopi Kenangan,2024-04-03T12:43:26.000Z,https://x.com/jurnalisatletis/status/1775504380206424351,[],@FOODFESS2,@jurnalisatletis,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@hrsrchdsn78,Kopi kenangan,2024-04-03T11:58:19.000Z,https://x.com/hrsrchdsn78/status/1775493028624630050,[],@FOODFESS2,@hrsrchdsn78,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@lillipupee,Matcha kopi kenangan belum ada yang ngalahin sih buatku,2024-04-03T11:46:58.000Z,https://x.com/lillipupee/status/1775490171921977600,[],@FOODFESS2,@lillipupee,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@needanice,"1. Tuku (Kopsu Tetangga) 2. Fore (butterscotch & irish latte) 3. Kopken (kenangan mantan, matchanya enak pol) 4. Janjiw (Kopi soklat) semuanya harus less sugar / half sugar tp tuku gaada di jogja:(",2024-04-03T11:12:20.000Z,https://x.com/needanice/status/1775481455910818164,[],@FOODFESS2,@needanice,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@jarshawu,"cuma pernah nyobain point, kopi kenangan, sama janji jiwa aja. dari ketiga itu aku paling suka point",2024-04-03T11:06:04.000Z,https://x.com/jarshawu/status/1775479878269518321,[],@FOODFESS2,@jarshawu,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@aiceumochi,Tuku dan kopi kenangan,2024-04-03T10:59:27.000Z,https://x.com/aiceumochi/status/1775478211499130928,[],@FOODFESS2,@aiceumochi,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@itskindanabe,"Fore, kopi kenangan, janji jiwa",2024-04-03T10:29:58.000Z,https://x.com/itskindanabe/status/1775470794824704376,[],@FOODFESS2,@itskindanabe,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@wallflowerwine,Point coffee & kopi kenangan kalo lebih pilih yg kerasa kopinya,2024-04-03T09:59:07.000Z,https://x.com/wallflowerwine/status/1775463029632811151,[],@FOODFESS2,@wallflowerwine,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@STPHNHWANG,"sebenernya sih ya arabica.. tapi karena harganya mahal banget jadi kurang pas disejajarkan lol maka berdasar list ini masih tuku yg paling enak.. disusul fore, point coffee, kopi kenangan yg paling kureng jelas kopi susu gula arennya janji jiwa dan kulo",2024-04-03T09:59:05.000Z,https://x.com/STPHNHWANG/status/1775463022464807215,[],@FOODFESS2,@STPHNHWANG,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@cyantikkkk,versi aku yaa 1. Fore Butterscoth Sea Salt Late 2. Kopi Kenangan Mantan Less sugar 3. Point Caffe (Kopi Baper) sebenernya ada satu lagi sbux secret recipes tapi saking secretnya nggatau apa aja soalnya dibeliin waktu itu:(,2024-04-03T09:58:38.000Z,https://x.com/cyantikkkk/status/1775462908744618313,[],@FOODFESS2,@cyantikkkk,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@yuujikanojo,menurutku paling enak tuh fore trus kopi kenangan,2024-04-03T09:39:15.000Z,https://x.com/yuujikanojo/status/1775458031205286223,[],@FOODFESS2,@yuujikanojo,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@dairiitalks,Matcha espresso kopi kenangan sih enak bgt!! Apalagi kalau less sugar,2024-04-03T09:33:53.000Z,https://x.com/dairiitalks/status/1775456680492540275,[],@FOODFESS2,@dairiitalks,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@mbakgula,"Versi aku: 1. Americano : Janji Jiwa 2. Matcha : POINT COFFE is the best!!!! Kopi Kenangan, Excelso, Tomoro.",2024-04-03T09:29:55.000Z,https://x.com/mbakgula/status/1775455682365739469,[],@FOODFESS2,@mbakgula,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@bynadna,matcha aku suka point coffe & kopi kenangan. make sure low sugar yahhh kl americano aku blm pernah,2024-04-03T09:22:02.000Z,https://x.com/bynadna/status/1775453697323245819,[],@FOODFESS2,@bynadna,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@alviannn_13,"Kulo, point, kopi kenangan, janji jiwa.. Baru segitu yg di coba",2024-04-03T09:10:05.000Z,https://x.com/alviannn_13/status/1775450690581864598,[],@FOODFESS2,@alviannn_13,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@adelreyaa,1. Tuku 2. Fore 3. Kopi Kenangan 4. Fami 5. Tomoro,2024-04-03T09:03:04.000Z,https://x.com/adelreyaa/status/1775448923995574742,[],@FOODFESS2,@adelreyaa,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@cikicikicipi,"01. Kopi kenangan my favsss! semua menu kopinya gaada yang gagal <3 02. Fore, enak bgtbgt tapi harganya lbh pricey dari kopken aja wkwk 03. Point, famima – enak!! tapi famima suka ga konsisten rasanya kl beda outlet 04. Tomoro – caramel macchiatonya bezzztt <3",2024-04-03T08:55:52.000Z,https://x.com/cikicikicipi/status/1775447111980773716,[],@FOODFESS2,@cikicikicipi,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@prihashintata,"Kopi kenangan, fami cafe, semenjak ada kopi2 ini. Njuk aku meh takon karo starbucks, heyy kowe ki ngopo e? Meh cepet sugih ra ngono carane.",2024-04-03T08:44:51.000Z,https://x.com/prihashintata/status/1775444341949165693,[],@FOODFESS2,@prihashintata,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@runaalll,Kopi Kenangan,2024-04-03T08:44:35.000Z,https://x.com/runaalll/status/1775444273636499734,[],@FOODFESS2,@runaalll,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@TriLusiana10,"Kopi kenangan (kenangan mantan), Fami cafe (dulce latte)",2024-04-03T08:37:32.000Z,https://x.com/TriLusiana10/status/1775442497113838015,[],@FOODFESS2,@TriLusiana10,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@_lailanj,kopi kenangan,2024-04-03T08:16:22.000Z,https://x.com/_lailanj/status/1775437173325693360,[],@FOODFESS2,@_lailanj,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@abhiemz,Fore Kopi Kenangan (varian juwara beans),2024-04-03T08:08:41.000Z,https://x.com/abhiemz/status/1775435240493957133,[],@FOODFESS2,@abhiemz,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@zhrscdt,kopi kenangan dan fore sihh,2024-04-03T08:07:51.000Z,https://x.com/zhrscdt/status/1775435027658269097,[],@FOODFESS2,@zhrscdt,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@dexpressots,kopi kenangan kalo lagi stres fore kalo lagi happy,2024-04-03T08:06:08.000Z,https://x.com/dexpressots/status/1775434598350242002,[],@FOODFESS2,@dexpressots,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@vandalemans,Terbaok menurut saya : 1.point 2.Kenangan 3.Kopi gayo lawson.,2024-04-03T07:44:24.000Z,https://x.com/vandalemans/status/1775429127614652692,[],@FOODFESS2,@vandalemans,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@notziilaa,Ngopi enak di bawah 10 ribuan? Ya kopi kenangan,2024-04-03T07:40:47.000Z,https://x.com/notziilaa/status/1775428218318942340,[],@bebytsalbina,@notziilaa,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@jenniessantte_,kopi kenangan,2024-04-03T07:00:54.000Z,https://x.com/jenniessantte_/status/1775418181588557990,[],@FOODFESS2,@jenniessantte_,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@bagus_adisatya,Enak semua! Belum pernah cobain semua sih tapi buatku masing-masing ada sisi enaknya. Nggak nemuin yang nggak enak gitu. Fore oke. Kulo oke. Tomorro oke. Point oke. Kopi Kenangan oke. Janji Jiwa oke.,2024-04-03T06:50:29.000Z,https://x.com/bagus_adisatya/status/1775415559439671568,[],@FOODFESS2,@bagus_adisatya,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@acasukamarah,"Kopi janji jiwa,kenangan dan point tuh ga asing ya",2024-04-03T06:49:28.000Z,https://x.com/acasukamarah/status/1775415304270819434,[],@FOODFESS2,@acasukamarah,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@Acyclovir_val,Urutan coffee terbaik menurut gw: 1. Kopi Tuku 2. SAGA Coffee 3. Point Coffee 4. Kedai Kopi Kulo 5. Tomoro Coffee 6. Kopi Kenangan 7. Kopi Fore,2024-04-03T06:40:15.000Z,https://x.com/Acyclovir_val/status/1775412984829055000,[],@FOODFESS2,@Acyclovir_val,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@jajaaaz,kopi kenangan,2024-04-03T06:36:30.000Z,https://x.com/jajaaaz/status/1775412038548021253,[],@FOODFESS2,@jajaaaz,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@ooglieolio,KOPI KENANGAN tuh rasanya beda dari yang lain bikin nagih. Sisanya enak juga cuman kurang ciri khas menurutku,2024-04-03T06:16:16.000Z,https://x.com/ooglieolio/status/1775406946558099888,[],@FOODFESS2,@ooglieolio,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@buzzitscam,Top three : 1. TUKU 2. Fami Cafe 3. Kopi kenangan,2024-04-03T05:53:58.000Z,https://x.com/buzzitscam/status/1775401335279755727,[],@FOODFESS2,@buzzitscam,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@Ke_pincut,Tuku masih di hati Kopi Kenangan kalo butuh size gede Janji Jiwa kalo kepengen rotinya Point Coffee kalo kepepet,2024-04-03T05:34:44.000Z,https://x.com/Ke_pincut/status/1775396496953008359,[],@FOODFESS2,@Ke_pincut,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@ai_qaaa,KOPI KENANGAN,2024-04-03T05:17:19.000Z,https://x.com/ai_qaaa/status/1775392112143667385,[],@FOODFESS2,@ai_qaaa,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@mbakgula,"Menurutku: 1. Point Coffe (Coffe Latte, Kopi Saku) without sugar 2. Fore (Butterscotch, Cafe Latte, Pandan Latte) without sugar 3. Tomoro (Caffe Latte) half sugar 4. Janji Jiwa (Americano, Kopi Susu) less sugar 5. Kopi Kenangan (Kopi Kenangan Mantan) half sugar",2024-04-03T05:07:47.000Z,https://x.com/mbakgula/status/1775389715187073266,[],@FOODFESS2,@mbakgula,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@okta10via,Kopi kenangan (light salted caramel macchiato) aman buat yg ada gerd,2024-04-03T04:51:58.000Z,https://x.com/okta10via/status/1775385731625521615,[],@FOODFESS2,@okta10via,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@tezarpangestu,Fore Point Kopi kenangan,2024-04-03T04:48:21.000Z,https://x.com/tezarpangestu/status/1775384822124310897,[],@FOODFESS2,@tezarpangestu,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@marklopsemangka,kopi kenangan oke sih... fore jg soalnya banyak promo WKWKWK,2024-04-03T04:45:36.000Z,https://x.com/marklopsemangka/status/1775384131003904302,[],@FOODFESS2,@marklopsemangka,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@maheendj,Fore coffee and kopi kenangan,2024-04-03T04:38:23.000Z,https://x.com/maheendj/status/1775382314228515035,[],@FOODFESS2,@maheendj,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@s24485,1. Fore 2. Sebelas Coffe (jogja) 3. Couvee jogja 4. Kopi kenangan,2024-04-03T04:17:26.000Z,https://x.com/s24485/status/1775377042768585045,[],@FOODFESS2,@s24485,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@bynadna,kl mau kopi strong : kopi kenangan & janji jiwa kl mau kopi mild : point coffe & fore tapiiii fav aku point coffee PSL & kopi kenangan Mantan low sugar,2024-04-03T04:03:48.000Z,https://x.com/bynadna/status/1775373610724786229,[],@FOODFESS2,@bynadna,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@briliardo_gsb,Menurut aku yg pernah kucoba untuk Latte sejauh ini yg masih konsisten Kopi Kenangan sama Point Coffe,2024-04-03T03:58:59.000Z,https://x.com/briliardo_gsb/status/1775372399971823913,[],@FOODFESS2,@briliardo_gsb,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@doyantipsen,1. Kopi tuku 2. Kopi kenangan 3. Kopi fore,2024-04-03T03:45:21.000Z,https://x.com/doyantipsen/status/1775368966850122100,[],@FOODFESS2,@doyantipsen,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@bbbyongie_,"kopi kenangan, fore hihiii",2024-04-03T03:37:56.000Z,https://x.com/bbbyongie_/status/1775367102633042368,[],@FOODFESS2,@bbbyongie_,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@teamelatiii,1. Tuku - kopi susu tetangga gula 5ml 2. Fore - buterscoth sea salt latte 3. Golden black 4.Janji jiwa 5.. Kopi kenangan 6. Family mart ksk 7. Arabica dibawah soalnya mahal wak,2024-04-03T03:35:24.000Z,https://x.com/teamelatiii/status/1775366465321087189,[],@FOODFESS2,@teamelatiii,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@suami_jisooBP,"Kopi Kenangan ,Fore uhhh",2024-04-03T03:12:32.000Z,https://x.com/suami_jisooBP/status/1775360708978598097,[],@FOODFESS2,@suami_jisooBP,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@m4h3rsi,1. fore 2. kopi kenangan 3. janji jiwa,2024-04-03T03:03:30.000Z,https://x.com/m4h3rsi/status/1775358437536436589,[],@FOODFESS2,@m4h3rsi,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@meowchasya,Kenapa ga ada yang mention Kopi Kenangan Mantan sii padahal enak bgt loh yang less sugarnya wkwk,2024-04-03T02:49:13.000Z,https://x.com/meowchasya/status/1775354843575832609,[],@FOODFESS2,@meowchasya,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@onetchannel,"Tuku, fore, sm kopi kenangan",2024-04-03T02:44:13.000Z,https://x.com/onetchannel/status/1775353584785465502,[],@FOODFESS2,@onetchannel,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@HellOneUnex,"Urutanku dari yang paling aku nikmatin setelah gak bisa beli sbuxs lagi. Point, fore, janji jiwa, kopi kenangan, dan salah satu kopi di cafe deket rumah yang rasanya enak banget pahitnya mantull dan gak creamy, lupa nama cafenya apa wkwkw",2024-04-03T02:41:44.000Z,https://x.com/HellOneUnex/status/1775352958273908900,[],@FOODFESS2,@HellOneUnex,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@achaochak,tuku (kopi susu tetangga) fore (butterscotch sea salt latte) famima (kopi susu keluarga) kopken (kopi kenangan mantan) jago (lupa pokoknya yg aren),2024-04-03T02:20:34.000Z,https://x.com/achaochak/status/1775347632313073944,[],@FOODFESS2,@achaochak,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@shntalvn,"Kopi Kenangan, Tomoro",2024-04-03T02:17:24.000Z,https://x.com/shntalvn/status/1775346836422934751,[],@FOODFESS2,@shntalvn,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@txtpiscesgurl,kalo gue si fore sama si kopi kenangan si,2024-04-03T02:03:50.000Z,https://x.com/txtpiscesgurl/status/1775343420313383383,[],@FOODFESS2,@txtpiscesgurl,[],kopi-kenangan-hasil-crawling-jan-desember.csv
@Anditapriskas,1. kopi kenangan 2. point 3. fore seneng sama 3 ini aja wkwk,2024-04-03T01:25:19.000Z,https://x.com/Anditapriskas/status/1775333726450483384,[],@FOODFESS2,@Anditapriskas,[],kopi-kenangan-hasil-crawling-jan-desember.csv
